Food type,methane gas level,humidity,temperature,spoiled or not spoiled,outcome
Soup,376,67,27.08,not spoiled,0
Soup,378,67,26.83,not spoiled,0
Soup,382,68,27.14,not spoiled,0
Soup,379,66,27.04,not spoiled,0
Soup,379,68,26.82,not spoiled,0
Soup,382,69,27.13,not spoiled,0
Soup,381,72,27.16,not spoiled,0
Soup,384,70,27.34,not spoiled,0
Soup,385,70,27.28,not spoiled,0
Soup,383,69,27.06,not spoiled,0
Soup,383,66,27.43,not spoiled,0
Soup,383,72,27.25,not spoiled,0
Soup,384,72,27.61,not spoiled,0
Soup,383,68,27.34,not spoiled,0
Soup,383,67,27.4,not spoiled,0
Soup,387,75,27.34,not spoiled,0
Soup,389,71,27.43,not spoiled,0
Soup,380,71,27.43,not spoiled,0
Soup,385,71,27.75,not spoiled,0
Soup,383,66,27.42,not spoiled,0
Soup,385,74,27.77,not spoiled,0
Soup,387,69,27.81,not spoiled,0
Soup,388,72,27.93,not spoiled,0
Soup,386,74,27.77,not spoiled,0
Soup,381,70,27.65,not spoiled,0
Soup,385,66,27.81,not spoiled,0
Soup,390,63,27.97,not spoiled,0
Soup,380,70,27.93,not spoiled,0
Soup,392,71,28.01,not spoiled,0
Soup,390,68,28.19,not spoiled,0
Soup,393,70,28.11,not spoiled,0
Soup,389,71,28.09,not spoiled,0
Soup,384,73,27.82,not spoiled,0
Soup,392,69,28.02,not spoiled,0
Soup,395,70,28.11,not spoiled,0
Soup,394,69,27.92,not spoiled,0
Soup,389,70,28.08,not spoiled,0
Soup,392,68,28.25,not spoiled,0
Soup,391,68,28.31,not spoiled,0
Soup,390,69,28.44,not spoiled,0
Soup,396,70,28.37,not spoiled,0
Soup,390,67,28.47,not spoiled,0
Soup,391,69,28.41,not spoiled,0
Soup,391,75,28.52,not spoiled,0
Soup,390,73,28.62,not spoiled,0
Soup,395,67,28.81,not spoiled,0
Soup,399,73,28.55,not spoiled,0
Soup,395,72,28.68,not spoiled,0
Soup,391,70,28.83,not spoiled,0
Soup,399,68,28.52,not spoiled,0
Soup,402,68,29.07,not spoiled,0
Soup,395,71,28.99,not spoiled,0
Soup,396,67,28.59,not spoiled,0
Soup,399,73,28.94,not spoiled,0
Soup,403,74,28.84,not spoiled,0
Soup,397,70,28.9,not spoiled,0
Soup,395,73,29.05,not spoiled,0
Soup,401,69,29.19,not spoiled,0
Soup,402,68,29.0,not spoiled,0
Soup,400,73,29.04,not spoiled,0
Soup,398,75,29.2,not spoiled,0
Soup,403,76,29.27,not spoiled,0
Soup,402,71,29.07,not spoiled,0
Soup,399,73,29.52,not spoiled,0
Soup,402,71,29.2,not spoiled,0
Soup,398,74,29.48,not spoiled,0
Soup,404,71,29.44,not spoiled,0
Soup,402,72,29.5,not spoiled,0
Soup,402,67,29.35,not spoiled,0
Soup,403,69,29.22,not spoiled,0
Soup,404,72,29.52,not spoiled,0
Soup,407,72,29.55,not spoiled,0
Soup,406,73,29.45,not spoiled,0
Soup,404,70,29.77,not spoiled,0
Soup,407,68,29.66,not spoiled,0
Soup,407,70,29.59,not spoiled,0
Soup,405,70,29.83,not spoiled,0
Soup,406,71,29.87,not spoiled,0
Soup,406,67,29.71,not spoiled,0
Soup,408,69,30.04,spoiled,1
Soup,406,70,30.23,spoiled,1
Soup,406,63,29.77,not spoiled,0
Soup,414,72,29.94,spoiled,1
Soup,411,70,30.06,spoiled,1
Soup,406,71,30.39,spoiled,1
Soup,411,68,29.97,spoiled,1
Soup,410,72,29.98,not spoiled,0
Soup,411,68,30.01,spoiled,1
Soup,411,68,30.38,spoiled,1
Soup,414,72,30.12,spoiled,1
Soup,412,71,30.14,spoiled,1
Soup,411,66,30.34,spoiled,1
Soup,415,75,30.39,spoiled,1
Soup,413,68,30.54,spoiled,1
Soup,413,70,30.43,spoiled,1
Soup,414,75,30.49,spoiled,1
Soup,413,64,30.48,spoiled,1
Soup,413,65,30.33,spoiled,1
Soup,412,71,30.54,spoiled,1
Soup,412,63,30.61,spoiled,1
Soup,412,64,30.57,spoiled,1
Soup,411,74,30.44,spoiled,1
Soup,413,69,30.55,spoiled,1
Soup,415,77,30.75,spoiled,1
Soup,416,67,30.93,spoiled,1
Soup,416,69,31.08,spoiled,1
Soup,410,72,30.84,spoiled,1
Soup,422,71,30.79,spoiled,1
Soup,421,69,30.88,spoiled,1
Soup,419,68,30.82,spoiled,1
Soup,424,71,31.13,spoiled,1
Soup,416,74,31.37,spoiled,1
Soup,425,72,30.99,spoiled,1
Soup,416,68,30.95,spoiled,1
Soup,420,67,31.31,spoiled,1
Soup,416,68,31.25,spoiled,1
Soup,420,66,31.29,spoiled,1
Soup,422,70,31.51,spoiled,1
Soup,421,72,31.11,spoiled,1
Soup,424,70,31.14,spoiled,1
Soup,422,75,31.36,spoiled,1
Soup,421,75,31.43,spoiled,1
Soup,421,71,31.41,spoiled,1
Soup,425,72,31.87,spoiled,1
Soup,421,67,31.49,spoiled,1
Soup,426,69,31.49,spoiled,1
Soup,428,74,31.63,spoiled,1
Soup,419,68,31.8,spoiled,1
Soup,428,74,31.58,spoiled,1
Soup,431,73,31.7,spoiled,1
Soup,426,72,31.91,spoiled,1
Soup,428,66,31.96,spoiled,1
Soup,429,69,31.87,spoiled,1
Soup,426,72,32.24,spoiled,1
Soup,427,67,32.21,spoiled,1
Soup,423,69,31.74,spoiled,1
Soup,428,72,31.73,spoiled,1
Soup,429,68,32.14,spoiled,1
Soup,430,67,32.27,spoiled,1
Soup,432,65,32.06,spoiled,1
Soup,427,69,32.06,spoiled,1
Soup,428,72,32.05,spoiled,1
Soup,435,67,32.03,spoiled,1
Soup,430,70,32.42,spoiled,1
Soup,431,69,32.23,spoiled,1
Soup,431,68,32.37,spoiled,1
Soup,429,73,32.09,spoiled,1
Soup,436,75,32.55,spoiled,1
Soup,430,73,32.52,spoiled,1
Soup,429,68,32.27,spoiled,1
Soup,431,76,32.55,spoiled,1
Soup,427,73,32.55,spoiled,1
Soup,431,69,32.52,spoiled,1
Soup,431,68,32.19,spoiled,1
Soup,436,73,32.56,spoiled,1
Soup,432,71,32.74,spoiled,1
Soup,437,67,32.65,spoiled,1
Soup,439,70,32.74,spoiled,1
Soup,438,69,33.03,spoiled,1
Soup,435,68,32.83,spoiled,1
Soup,437,73,32.57,spoiled,1
Soup,432,72,32.89,spoiled,1
Soup,436,73,32.97,spoiled,1
Soup,435,72,32.87,spoiled,1
Soup,440,67,33.14,spoiled,1
Soup,446,68,32.85,spoiled,1
Soup,440,74,33.09,spoiled,1
Soup,433,70,32.92,spoiled,1
Soup,438,66,33.14,spoiled,1
Soup,440,71,33.32,spoiled,1
Soup,440,72,33.23,spoiled,1
Soup,438,72,33.26,spoiled,1
Soup,441,67,33.33,spoiled,1
Soup,437,76,33.38,spoiled,1
Soup,438,65,33.51,spoiled,1
Soup,444,70,33.55,spoiled,1
Soup,439,75,33.69,spoiled,1
Soup,444,72,33.54,spoiled,1
Soup,439,73,33.31,spoiled,1
Soup,448,67,33.72,spoiled,1
Soup,441,71,33.83,spoiled,1
Soup,443,70,34.04,spoiled,1
Soup,445,67,33.92,spoiled,1
Soup,443,73,33.67,spoiled,1
Soup,445,68,33.81,spoiled,1
Soup,447,68,33.78,spoiled,1
Soup,448,71,33.79,spoiled,1
Soup,448,70,33.87,spoiled,1
Soup,446,71,34.12,spoiled,1
Soup,446,69,33.73,spoiled,1
Soup,454,74,33.85,spoiled,1
Soup,450,67,34.22,spoiled,1
Soup,445,69,34.3,spoiled,1
Soup,448,71,34.02,spoiled,1
Soup,447,67,34.4,spoiled,1
Soup,448,67,34.34,spoiled,1
Soup,445,70,34.19,spoiled,1
Soup,448,73,33.9,spoiled,1
Soup,455,73,34.05,spoiled,1
Soup,452,70,34.24,spoiled,1
Soup,443,68,34.49,spoiled,1
Soup,455,71,34.53,spoiled,1
Soup,455,72,34.38,spoiled,1
Soup,451,71,34.45,spoiled,1
Soup,454,74,34.52,spoiled,1
Soup,450,67,34.53,spoiled,1
Soup,451,68,34.63,spoiled,1
Soup,458,73,34.63,spoiled,1
Soup,453,66,34.42,spoiled,1
Soup,448,68,34.68,spoiled,1
Soup,454,68,34.75,spoiled,1
Soup,454,65,34.94,spoiled,1
Soup,459,69,34.7,spoiled,1
Soup,455,72,34.89,spoiled,1
Soup,454,70,34.98,spoiled,1
Soup,459,72,34.91,spoiled,1
Soup,457,74,34.71,spoiled,1
Soup,455,69,35.16,spoiled,1
Soup,461,78,35.16,spoiled,1
Soup,458,69,35.12,spoiled,1
Soup,458,69,35.13,spoiled,1
Soup,459,68,34.89,spoiled,1
Soup,455,72,35.31,spoiled,1
Soup,457,69,35.46,spoiled,1
Soup,459,70,35.11,spoiled,1
Soup,459,69,35.51,spoiled,1
Soup,464,69,35.52,spoiled,1
Soup,461,70,35.21,spoiled,1
Soup,463,69,35.36,spoiled,1
Soup,461,69,35.25,spoiled,1
Soup,465,73,35.49,spoiled,1
Soup,463,69,35.6,spoiled,1
Soup,462,71,35.37,spoiled,1
Soup,462,67,35.67,spoiled,1
Soup,460,69,35.74,spoiled,1
Soup,465,66,35.78,spoiled,1
Soup,463,76,35.79,spoiled,1
Soup,462,74,35.57,spoiled,1
Soup,468,72,35.78,spoiled,1
Soup,461,76,35.89,spoiled,1
Soup,464,72,36.09,spoiled,1
Soup,469,69,35.91,spoiled,1
Soup,467,71,36.01,spoiled,1
Soup,466,74,35.84,spoiled,1
Soup,467,67,35.85,spoiled,1
Soup,467,66,35.87,spoiled,1
Soup,463,71,36.03,spoiled,1
Soup,467,68,36.44,spoiled,1
Soup,473,63,36.11,spoiled,1
Soup,466,66,36.26,spoiled,1
Soup,468,69,36.33,spoiled,1
Soup,467,70,36.12,spoiled,1
Soup,469,70,36.25,spoiled,1
Soup,468,76,36.45,spoiled,1
Soup,472,69,36.46,spoiled,1
Soup,471,71,36.13,spoiled,1
Soup,473,65,36.56,spoiled,1
Soup,468,70,36.42,spoiled,1
Soup,471,71,36.46,spoiled,1
Soup,471,66,36.64,spoiled,1
Soup,474,67,36.85,spoiled,1
Soup,470,71,36.63,spoiled,1
Soup,476,68,36.87,spoiled,1
Soup,477,70,36.51,spoiled,1
Soup,471,72,36.79,spoiled,1
Soup,473,76,36.72,spoiled,1
Soup,473,69,36.88,spoiled,1
Soup,483,75,36.83,spoiled,1
Soup,474,64,36.72,spoiled,1
Soup,481,70,36.82,spoiled,1
Soup,472,69,36.74,spoiled,1
Soup,473,68,36.83,spoiled,1
Soup,475,72,37.14,spoiled,1
Soup,474,69,37.07,spoiled,1
Soup,477,64,37.18,spoiled,1
Soup,476,65,37.45,spoiled,1
Soup,476,72,37.17,spoiled,1
Soup,482,65,37.35,spoiled,1
Soup,482,72,37.29,spoiled,1
Soup,482,70,37.74,spoiled,1
Soup,481,69,36.91,spoiled,1
Soup,480,70,37.29,spoiled,1
Soup,479,72,37.54,spoiled,1
Soup,478,66,37.36,spoiled,1
Soup,482,70,37.6,spoiled,1
Soup,478,67,37.54,spoiled,1
Soup,479,70,37.72,spoiled,1
Soup,485,72,37.46,spoiled,1
Soup,488,70,37.69,spoiled,1
Soup,484,72,37.77,spoiled,1
Soup,486,68,37.76,spoiled,1
Soup,483,70,37.8,spoiled,1
Soup,480,69,37.99,spoiled,1
Soup,486,69,37.6,spoiled,1
Soup,486,68,37.91,spoiled,1
Soup,485,69,37.74,spoiled,1
Soup,485,67,38.08,spoiled,1
Soup,489,65,37.87,spoiled,1
Salad,299,78,17.85,not spoiled,0
Salad,303,78,17.94,not spoiled,0
Salad,298,78,17.95,not spoiled,0
Salad,302,76,18.17,not spoiled,0
Salad,300,77,18.04,not spoiled,0
Salad,301,78,18.16,not spoiled,0
Salad,305,82,18.2,not spoiled,0
Salad,301,79,18.32,not spoiled,0
Salad,305,79,18.19,not spoiled,0
Salad,298,84,18.48,not spoiled,0
Salad,299,84,18.7,not spoiled,0
Salad,297,79,18.59,not spoiled,0
Salad,301,78,18.85,not spoiled,0
Salad,310,77,18.87,not spoiled,0
Salad,305,82,18.84,not spoiled,0
Salad,303,79,18.79,not spoiled,0
Salad,308,79,18.83,not spoiled,0
Salad,309,78,18.99,not spoiled,0
Salad,303,78,18.87,not spoiled,0
Salad,315,81,18.7,not spoiled,0
Salad,308,76,19.11,not spoiled,0
Salad,309,83,18.92,not spoiled,0
Salad,310,78,18.99,not spoiled,0
Salad,310,80,19.19,not spoiled,0
Salad,307,76,19.23,not spoiled,0
Salad,316,80,19.08,not spoiled,0
Salad,309,79,19.37,not spoiled,0
Salad,313,80,19.54,not spoiled,0
Salad,309,84,19.28,not spoiled,0
Salad,309,81,19.69,not spoiled,0
Salad,317,78,19.32,not spoiled,0
Salad,311,78,19.92,not spoiled,0
Salad,312,82,19.59,not spoiled,0
Salad,313,84,19.73,not spoiled,0
Salad,320,81,19.47,not spoiled,0
Salad,320,82,19.8,not spoiled,0
Salad,317,82,19.9,not spoiled,0
Salad,322,84,19.9,not spoiled,0
Salad,311,74,19.88,not spoiled,0
Salad,317,82,19.88,not spoiled,0
Salad,315,83,20.24,not spoiled,0
Salad,310,76,20.13,not spoiled,0
Salad,317,77,20.4,not spoiled,0
Salad,315,77,20.15,not spoiled,0
Salad,321,78,20.21,not spoiled,0
Salad,316,79,20.45,not spoiled,0
Salad,316,81,20.14,not spoiled,0
Salad,322,83,20.25,not spoiled,0
Salad,318,83,20.65,not spoiled,0
Salad,322,77,20.36,not spoiled,0
Salad,320,77,20.31,not spoiled,0
Salad,320,84,20.92,not spoiled,0
Salad,319,82,20.48,not spoiled,0
Salad,321,80,20.77,not spoiled,0
Salad,320,81,20.8,not spoiled,0
Salad,318,80,20.42,not spoiled,0
Salad,321,82,20.86,not spoiled,0
Salad,325,79,21.02,not spoiled,0
Salad,323,81,21.05,not spoiled,0
Salad,324,75,21.19,not spoiled,0
Salad,322,78,21.05,not spoiled,0
Salad,317,78,21.26,not spoiled,0
Salad,319,79,21.1,not spoiled,0
Salad,323,77,21.05,not spoiled,0
Salad,320,78,21.12,not spoiled,0
Salad,323,75,21.14,not spoiled,0
Salad,323,82,21.57,not spoiled,0
Salad,323,80,21.24,not spoiled,0
Salad,330,75,21.56,not spoiled,0
Salad,326,77,21.53,not spoiled,0
Salad,329,81,21.61,not spoiled,0
Salad,327,78,21.88,not spoiled,0
Salad,331,78,21.66,not spoiled,0
Salad,330,80,21.87,not spoiled,0
Salad,326,81,21.83,not spoiled,0
Salad,334,76,21.86,not spoiled,0
Salad,327,82,22.28,not spoiled,0
Salad,329,78,21.77,not spoiled,0
Salad,330,80,22.23,not spoiled,0
Salad,331,80,22.18,not spoiled,0
Salad,332,78,22.07,not spoiled,0
Salad,328,77,22.43,not spoiled,0
Salad,333,79,21.96,not spoiled,0
Salad,333,85,22.21,not spoiled,0
Salad,331,76,22.16,not spoiled,0
Salad,331,85,22.46,not spoiled,0
Salad,330,79,22.28,not spoiled,0
Salad,334,80,22.56,not spoiled,0
Salad,331,77,22.52,not spoiled,0
Salad,334,78,22.53,not spoiled,0
Salad,333,78,22.71,not spoiled,0
Salad,330,77,22.67,not spoiled,0
Salad,332,79,22.6,not spoiled,0
Salad,336,79,23.23,not spoiled,0
Salad,334,86,22.79,not spoiled,0
Salad,334,77,22.58,not spoiled,0
Salad,334,80,22.84,not spoiled,0
Salad,334,81,22.83,not spoiled,0
Salad,342,77,23.19,not spoiled,0
Salad,334,82,23.17,not spoiled,0
Salad,342,79,23.23,not spoiled,0
Salad,337,73,23.17,not spoiled,0
Salad,336,82,23.23,not spoiled,0
Salad,340,77,23.27,not spoiled,0
Salad,339,77,23.37,not spoiled,0
Salad,339,82,23.56,not spoiled,0
Salad,340,79,23.53,not spoiled,0
Salad,340,83,23.61,not spoiled,0
Salad,340,84,23.66,not spoiled,0
Salad,343,78,23.77,not spoiled,0
Salad,337,82,23.73,not spoiled,0
Salad,339,78,23.8,not spoiled,0
Salad,339,87,23.97,not spoiled,0
Salad,339,78,23.75,not spoiled,0
Salad,343,83,23.77,not spoiled,0
Salad,344,83,23.77,not spoiled,0
Salad,337,81,24.03,not spoiled,0
Salad,342,78,23.77,not spoiled,0
Salad,343,80,24.17,not spoiled,0
Salad,344,74,24.14,not spoiled,0
Salad,341,81,24.38,not spoiled,0
Salad,344,81,24.16,not spoiled,0
Salad,343,80,24.28,not spoiled,0
Salad,345,71,24.53,not spoiled,0
Salad,341,76,24.62,not spoiled,0
Salad,346,78,24.36,not spoiled,0
Salad,345,81,24.54,not spoiled,0
Salad,347,81,24.61,not spoiled,0
Salad,349,79,24.68,not spoiled,0
Salad,348,82,24.63,not spoiled,0
Salad,351,77,24.92,not spoiled,0
Salad,348,82,24.49,not spoiled,0
Salad,351,81,24.76,not spoiled,0
Salad,353,81,24.95,not spoiled,0
Salad,351,79,25.0,not spoiled,0
Salad,350,85,25.19,not spoiled,0
Salad,352,81,25.21,not spoiled,0
Salad,352,77,25.04,not spoiled,0
Salad,355,81,25.33,not spoiled,0
Salad,354,82,25.08,not spoiled,0
Salad,355,78,25.38,not spoiled,0
Salad,353,83,25.56,not spoiled,0
Salad,354,81,25.53,not spoiled,0
Salad,354,73,25.41,not spoiled,0
Salad,350,81,25.4,not spoiled,0
Salad,357,79,25.27,not spoiled,0
Salad,349,82,25.6,not spoiled,0
Salad,357,83,25.44,not spoiled,0
Salad,356,81,25.54,not spoiled,0
Salad,355,85,25.53,not spoiled,0
Salad,357,79,25.69,not spoiled,0
Salad,358,82,25.81,not spoiled,0
Salad,353,82,25.9,not spoiled,0
Salad,361,80,25.82,spoiled,1
Salad,358,82,26.13,not spoiled,0
Salad,365,78,25.99,spoiled,1
Salad,361,79,25.95,spoiled,1
Salad,359,76,26.15,not spoiled,0
Salad,357,81,26.47,not spoiled,0
Salad,359,81,26.27,not spoiled,0
Salad,360,84,26.22,not spoiled,0
Salad,364,82,26.1,spoiled,1
Salad,364,79,26.35,spoiled,1
Salad,362,76,26.47,spoiled,1
Salad,367,81,26.42,spoiled,1
Salad,356,83,26.28,not spoiled,0
Salad,363,82,26.46,spoiled,1
Salad,366,83,26.86,spoiled,1
Salad,364,79,26.9,spoiled,1
Salad,359,79,26.61,not spoiled,0
Salad,368,78,26.89,spoiled,1
Salad,366,80,26.67,spoiled,1
Salad,365,80,27.11,spoiled,1
Salad,365,81,26.99,spoiled,1
Salad,371,80,27.14,spoiled,1
Salad,367,80,26.79,spoiled,1
Salad,365,78,27.21,spoiled,1
Salad,364,83,27.15,spoiled,1
Salad,369,80,27.33,spoiled,1
Salad,370,79,27.4,spoiled,1
Salad,367,78,27.32,spoiled,1
Salad,366,76,27.27,spoiled,1
Salad,372,84,27.53,spoiled,1
Salad,366,82,27.46,spoiled,1
Salad,375,75,27.39,spoiled,1
Salad,367,82,27.43,spoiled,1
Salad,366,83,27.4,spoiled,1
Salad,366,80,27.6,spoiled,1
Salad,367,85,27.89,spoiled,1
Salad,370,81,27.8,spoiled,1
Salad,370,76,27.75,spoiled,1
Salad,374,81,28.0,spoiled,1
Salad,374,81,27.81,spoiled,1
Salad,371,78,28.0,spoiled,1
Salad,382,82,28.01,spoiled,1
Salad,372,75,28.2,spoiled,1
Salad,373,83,27.9,spoiled,1
Salad,370,77,28.06,spoiled,1
Salad,374,77,28.0,spoiled,1
Salad,375,80,28.25,spoiled,1
Salad,371,81,28.53,spoiled,1
Salad,374,80,28.32,spoiled,1
Salad,376,78,28.37,spoiled,1
Salad,374,78,28.63,spoiled,1
Salad,374,77,28.71,spoiled,1
Salad,379,79,28.59,spoiled,1
Salad,373,83,28.76,spoiled,1
Salad,374,80,28.55,spoiled,1
Salad,378,83,28.97,spoiled,1
Salad,381,84,29.13,spoiled,1
Salad,379,78,28.94,spoiled,1
Salad,378,79,28.6,spoiled,1
Salad,378,87,28.88,spoiled,1
Salad,383,84,29.11,spoiled,1
Salad,382,75,29.01,spoiled,1
Salad,380,81,29.31,spoiled,1
Salad,380,80,29.26,spoiled,1
Salad,381,82,29.12,spoiled,1
Salad,379,78,29.28,spoiled,1
Salad,381,77,29.19,spoiled,1
Salad,381,78,29.35,spoiled,1
Salad,382,78,29.35,spoiled,1
Salad,381,82,29.66,spoiled,1
Salad,385,76,29.85,spoiled,1
Salad,386,78,29.37,spoiled,1
Salad,383,75,29.35,spoiled,1
Salad,382,83,29.65,spoiled,1
Salad,387,84,29.51,spoiled,1
Salad,386,79,29.8,spoiled,1
Salad,384,79,29.96,spoiled,1
Salad,390,81,30.12,spoiled,1
Salad,385,84,29.98,spoiled,1
Salad,381,81,29.97,spoiled,1
Salad,385,78,29.75,spoiled,1
Salad,392,75,30.11,spoiled,1
Salad,387,77,30.17,spoiled,1
Salad,387,80,30.3,spoiled,1
Salad,389,78,30.15,spoiled,1
Salad,392,81,30.25,spoiled,1
Salad,389,78,30.14,spoiled,1
Salad,391,77,30.07,spoiled,1
Salad,389,76,30.3,spoiled,1
Salad,392,85,30.28,spoiled,1
Salad,391,83,30.62,spoiled,1
Salad,390,85,30.54,spoiled,1
Salad,392,82,30.59,spoiled,1
Salad,390,79,30.58,spoiled,1
Salad,388,84,30.29,spoiled,1
Salad,392,80,31.05,spoiled,1
Salad,389,81,30.73,spoiled,1
Salad,395,80,30.87,spoiled,1
Salad,394,71,30.76,spoiled,1
Salad,398,85,31.18,spoiled,1
Salad,393,81,31.11,spoiled,1
Salad,395,81,31.01,spoiled,1
Salad,391,80,31.13,spoiled,1
Salad,392,80,31.49,spoiled,1
Salad,391,78,31.28,spoiled,1
Salad,400,82,31.32,spoiled,1
Salad,395,76,31.26,spoiled,1
Salad,401,81,31.16,spoiled,1
Salad,389,82,31.48,spoiled,1
Salad,402,79,31.6,spoiled,1
Salad,398,81,31.77,spoiled,1
Salad,400,77,31.32,spoiled,1
Salad,396,77,31.54,spoiled,1
Salad,401,81,31.67,spoiled,1
Salad,399,82,31.81,spoiled,1
Salad,396,74,31.84,spoiled,1
Salad,397,82,31.9,spoiled,1
Salad,397,78,32.03,spoiled,1
Salad,402,79,31.88,spoiled,1
Salad,400,76,32.21,spoiled,1
Salad,397,77,32.19,spoiled,1
Salad,403,83,32.12,spoiled,1
Salad,396,80,32.46,spoiled,1
Salad,407,79,32.51,spoiled,1
Salad,409,80,32.47,spoiled,1
Salad,400,81,31.93,spoiled,1
Salad,407,81,32.67,spoiled,1
Salad,406,80,32.6,spoiled,1
Salad,403,83,32.84,spoiled,1
Salad,404,83,32.77,spoiled,1
Salad,408,81,32.87,spoiled,1
Salad,406,80,32.82,spoiled,1
Salad,399,82,32.94,spoiled,1
Salad,413,81,33.09,spoiled,1
Salad,408,83,32.88,spoiled,1
Salad,407,83,32.66,spoiled,1
Salad,406,77,32.9,spoiled,1
Salad,408,77,33.06,spoiled,1
Salad,412,78,33.06,spoiled,1
Salad,410,83,32.92,spoiled,1
Salad,410,75,32.91,spoiled,1
Salad,406,81,33.1,spoiled,1
Salad,409,81,33.38,spoiled,1
Salad,411,83,33.55,spoiled,1
Salad,413,81,33.5,spoiled,1
Salad,410,76,33.57,spoiled,1
Salad,414,77,33.45,spoiled,1
Salad,409,76,33.26,spoiled,1
Salad,413,78,33.5,spoiled,1
Salad,412,79,33.58,spoiled,1
Salad,409,77,33.6,spoiled,1
Salad,413,84,33.73,spoiled,1
Salad,412,76,33.84,spoiled,1
Salad,418,84,33.96,spoiled,1
Salad,413,84,33.84,spoiled,1
Salad,416,83,33.65,spoiled,1
Salad,412,78,33.91,spoiled,1
Salad,416,81,34.04,spoiled,1
Salad,415,76,34.27,spoiled,1
Salad,414,83,34.05,spoiled,1
Salad,425,80,34.27,spoiled,1
Salad,416,79,34.28,spoiled,1
Salad,417,76,34.3,spoiled,1
Salad,421,73,34.48,spoiled,1
Salad,416,77,34.3,spoiled,1
Salad,420,83,34.36,spoiled,1
Salad,421,79,34.5,spoiled,1
Salad,420,79,34.46,spoiled,1
Salad,427,82,34.68,spoiled,1
Salad,418,85,34.55,spoiled,1
Salad,425,84,34.74,spoiled,1
Salad,422,77,34.74,spoiled,1
Salad,424,74,34.84,spoiled,1
Salad,423,87,34.79,spoiled,1
Salad,428,87,34.86,spoiled,1
Salad,421,81,34.98,spoiled,1
Salad,424,76,35.05,spoiled,1
Salad,427,83,35.07,spoiled,1
Salad,422,80,35.38,spoiled,1
Salad,427,80,35.02,spoiled,1
Salad,424,83,35.21,spoiled,1
Salad,421,81,35.04,spoiled,1
Salad,421,76,35.38,spoiled,1
Salad,425,79,35.21,spoiled,1
Salad,429,82,35.39,spoiled,1
Salad,420,82,35.43,spoiled,1
Salad,427,81,35.58,spoiled,1
Salad,430,83,35.5,spoiled,1
Salad,423,79,35.55,spoiled,1
Salad,426,81,35.91,spoiled,1
Salad,430,70,35.78,spoiled,1
Salad,431,79,35.71,spoiled,1
Salad,434,82,35.81,spoiled,1
Salad,427,79,36.14,spoiled,1
Salad,427,79,35.91,spoiled,1
Salad,435,77,35.9,spoiled,1
Fruits,303,85,17.89,not spoiled,0
Fruits,297,77,18.13,not spoiled,0
Fruits,303,73,18.43,not spoiled,0
Fruits,295,78,18.27,not spoiled,0
Fruits,301,79,18.32,not spoiled,0
Fruits,305,79,18.45,not spoiled,0
Fruits,301,81,18.39,not spoiled,0
Fruits,298,77,18.48,not spoiled,0
Fruits,303,76,18.36,not spoiled,0
Fruits,301,78,18.64,not spoiled,0
Fruits,306,78,18.58,not spoiled,0
Fruits,301,86,18.35,not spoiled,0
Fruits,302,85,18.66,not spoiled,0
Fruits,299,75,18.35,not spoiled,0
Fruits,306,74,18.83,not spoiled,0
Fruits,305,80,18.74,not spoiled,0
Fruits,302,86,19.11,not spoiled,0
Fruits,307,82,18.95,not spoiled,0
Fruits,310,80,19.07,not spoiled,0
Fruits,306,79,18.83,not spoiled,0
Fruits,308,83,19.14,not spoiled,0
Fruits,308,81,18.99,not spoiled,0
Fruits,304,85,19.3,not spoiled,0
Fruits,315,75,19.02,not spoiled,0
Fruits,307,81,19.26,not spoiled,0
Fruits,311,78,19.12,not spoiled,0
Fruits,312,81,19.36,not spoiled,0
Fruits,309,81,19.7,not spoiled,0
Fruits,312,82,19.56,not spoiled,0
Fruits,311,83,19.5,not spoiled,0
Fruits,307,84,19.18,not spoiled,0
Fruits,310,86,19.52,not spoiled,0
Fruits,310,80,19.73,not spoiled,0
Fruits,311,78,19.63,not spoiled,0
Fruits,308,76,19.97,not spoiled,0
Fruits,316,81,19.82,not spoiled,0
Fruits,318,83,20.02,not spoiled,0
Fruits,316,76,19.94,not spoiled,0
Fruits,318,83,19.92,not spoiled,0
Fruits,313,80,19.95,not spoiled,0
Fruits,313,76,19.92,not spoiled,0
Fruits,313,77,20.29,not spoiled,0
Fruits,317,77,20.11,not spoiled,0
Fruits,316,77,20.3,not spoiled,0
Fruits,316,82,20.2,not spoiled,0
Fruits,320,83,20.17,not spoiled,0
Fruits,318,85,20.46,not spoiled,0
Fruits,315,78,20.32,not spoiled,0
Fruits,315,81,20.42,not spoiled,0
Fruits,320,78,20.35,not spoiled,0
Fruits,321,80,20.51,not spoiled,0
Fruits,320,76,20.64,not spoiled,0
Fruits,325,77,20.65,not spoiled,0
Fruits,324,82,20.86,not spoiled,0
Fruits,321,76,20.81,not spoiled,0
Fruits,317,82,21.31,not spoiled,0
Fruits,316,78,20.96,not spoiled,0
Fruits,319,74,20.69,not spoiled,0
Fruits,323,72,20.97,not spoiled,0
Fruits,327,84,21.03,not spoiled,0
Fruits,323,74,21.01,not spoiled,0
Fruits,326,80,21.17,not spoiled,0
Fruits,322,81,21.11,not spoiled,0
Fruits,325,76,21.31,not spoiled,0
Fruits,326,78,21.02,not spoiled,0
Fruits,318,81,21.53,not spoiled,0
Fruits,323,81,21.18,not spoiled,0
Fruits,327,79,21.43,not spoiled,0
